id,satker,tahun,id_indikator,penanggungjawab,bulan_target,bulan_realisasi,link_buktidukung,jumlah_dokumen,progres_tw1,progres_tw2,progres_tw3,progres_tw4,progres_th,status_dokumen,komentar_evaluator1,komentar_operator1,rencanaaksi,output,created_by_1,created_at_1,created_by_2,created_at_2,created_by_3,created_at_3,created_by_4,created_at_4,created_by_5,created_at_5
2233,1105,2025,167,,"1,4,7,10,12","1,4,7,10,12",https://drive.google.com/drive/folders/17eM2x5mosAbJ-WkvcKPBAedOAK5POeWJ?usp=sharing,,,,,,,3,sesuai,,,,,,,,dewirahayu,,,,,
2234,1105,2025,172,,1,1,https://drive.google.com/drive/folders/1-oBeijOnzHpADEsK1w15oHF8kELX1_Ez?usp=sharing,,,,,,,3,lampirkan surat irtama dan bukti lapor LHKPN,,,,,,,,dewirahayu,,,,,
2235,1105,2025,179,,"1,2","1,2",https://drive.google.com/drive/folders/1-oBeijOnzHpADEsK1w15oHF8kELX1_Ez?usp=sharing,,,,,,,3,lampirkan surat irtama dan bukti lapor SPT,,,,,,,,dewirahayu,,,,,
2236,1105,2025,188,,,,https://drive.bps.go.id/s/WJdgcnD9Hp38bJs,,,,,,,3,"- link bukti dukung kosong
- tidak ada target dan realisasi ",,,,,,,,nyimas.hasnita,,,,,
2237,1105,2025,189,,,,https://drive.bps.go.id/s/LdL7eiNgYta4T97,,,,,,,3,"- link bukti dukung kosong
- tidak ada target dan realisasi ",,,,,,,,nyimas.hasnita,,,,,
2238,1105,2025,190,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2239,1105,2025,191,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2240,1105,2025,193,,,,https://drive.bps.go.id/s/pKgFabZWCQriJwe,,,,,,,3,"- link bukti dukung kosong
- tidak ada target dan realisasi ",,,,,,,,nyimas.hasnita,,,,,
2241,1106,2025,5,,2,,https://drive.google.com/file/d/1gaEHHUBhoa-NmZ6UuDvJW9VZJ7XpRzTx/view?usp=drive_link,,,,,,,3,Tidak ada bukti dukung,,Telah diadakan rapat pembentukan Tim ZI dengan menghasilkan SK Tim Kerja,SK Tim Kerja RB dan Pembangunan ZI menuju WBK/WBBM,,,,,ita.meriati,,,,,
2242,1106,2025,6,,2,,,,,,,,,1,Tidak ada bukti dukung,,Telah melakukan Penentuan anggota Tim dipilih melalui prosedur/mekanisme yang jelas,Dokumen Prosedur/mekanisme penentuan anggota Tim RB Zona Integritas 2025,,,,,ita.meriati,,,,,
2243,1106,2025,8,,3,,,,,,,,,1,Tidak ada bukti dukung,,Penyusunan Pedoman Pembangunan ZI BPS Kabupaten Aceh Tengah Tahun 2025,Dokumen Pedoman Pembangunan ZI BPS Kabupaten Aceh Tengah Tahun 2025,,,,,ita.meriati,,,,,
2244,1106,2025,9,,3,,,,,,,,,1,Tidak ada bukti dukung,,Penyusunan Pedoman Pembangunan ZI BPS Kabupaten Aceh Tengah Tahun 2025,Dokumen Pedoman Pembangunan ZI BPS Kabupaten Aceh Tengah Tahun 2025,,,,,ita.meriati,,,,,
2245,1106,2025,10,,7,,,,,,,,,1,Tidak ada bukti dukung,,,,,,,,ita.meriati,,,,,
2246,1106,2025,12,,7,,,,,,,,,1,Tidak ada bukti dukung,,Kegiatan pembangunan telah dilaksanakan sesuai dengan rencana,"(i) Dokumen rencana pembangunan ZI
(ii) Laporan pelaksanaan kegiatan pembangunan ",,,,,ita.meriati,,,,,
2247,1106,2025,13,,7,,,,,,,,,1,Tidak ada bukti dukung,,,,,,,,ita.meriati,,,,,
2248,1106,2025,14,,7,,,,,,,,,1,Tidak ada bukti dukung,,,,,,,,ita.meriati,,,,,
2249,1106,2025,16,,,,,,,,,,,1,Tidak ada bukti dukung,,,,,,,,ita.meriati,,,,,
2250,1106,2025,17,,1,,,,,,,,,1,Tidak ada bukti dukung,,Penetapan Agen Perubahan,SK Agen Perubahan,,,,,ita.meriati,,,,,
2251,1106,2025,18,,7,,,,,,,,,1,Tidak ada bukti dukung,,,,,,,,ita.meriati,,,,,
2252,1106,2025,19,,7,,,,,,,,,1,Tidak ada bukti dukung,,,,,,,,ita.meriati,,,,,
2253,1106,2025,22,,"3,9,10,11,12",,,,,,,,,1,Tidak ada link,,Seluruh SOP mengacu pada peta proses bisnis,SOP Teknis dan Non Teknis/Administrasi BPS Kabupaten,,,,,nasliyah.husna,,,,,
2254,1106,2025,23,,"9,10,11,12",,,,,,,,,1,Tidak ada link,,Rapat Monitoring Pelaksanaan penerapan SOP,Dokumen monitoring pelaksanaan penerapan SOP,,,,,nasliyah.husna,,,,,
2255,1106,2025,24,,"9,10,11,12",,,,,,,,,1,Tidak ada link,,Rapat Evaluasi SOP,"Undangan, Daftar Hadir, notula untuk rapat evaluasi

Kertas kerja evaluasi SOP;

Dokumen SOP awal dan SOP perbaikan.",,,,,nasliyah.husna,,,,,
2256,1106,2025,26,,3,,,,,,,,,1,Tidak ada link,,Memanfaatkan Sistem pengukuran kinerja unit sudah menggunakan teknologi informasi dan menambah tools baru jika dibutuhkan,"Daftar seluruh penerapan teknologi informasi yang digunakan satker terkait pengukuran kinerja unit (seperti Simonev, FRA, dan atau inovasi lainnya jika ada);

Dokumen Screenshot aplikasi terkait pengukuran kinerja unit dan sudah berjalan (Simonev, FRA, dll) yang dilengkapi dengan narasi penjelasan penggunaan/pemanfaatan aplikasi TI dalam pengukuran kinerja unit;

",,,,,nasliyah.husna,,,,,
2257,1106,2025,27,,3,,,,,,,,,1,Tidak ada link,,Membuat daftar seluruh penerapan teknologi informasi yang digunakan terkait operasionalisasi managemen SDM,"Daftar seluruh penerapan teknologi informasi yang digunakan satker terkait pengukuran kinerja unit (seperti Simonev, FRA, dan atau inovasi lainnya jika ada);

Dokumen Screenshot aplikasi terkait pengukuran kinerja unit dan sudah berjalan (Simonev, FRA, dll) yang dilengkapi dengan narasi penjelasan penggunaan/pemanfaatan aplikasi TI dalam pengukuran kinerja unit;

",,,,,nasliyah.husna,,,,,
2258,1106,2025,28,,3,,,,,,,,,1,Tidak ada link,,Membuat daftar seluruh penerapan teknologi informasi terkait pelayanan publik,"Daftar seluruh penerapan teknologi informasi yang digunakan satker terkait pengukuran kinerja unit (seperti Simonev, FRA, dan atau inovasi lainnya jika ada);

Dokumen Screenshot aplikasi terkait pengukuran kinerja unit dan sudah berjalan (Simonev, FRA, dll) yang dilengkapi dengan narasi penjelasan penggunaan/pemanfaatan aplikasi TI dalam pengukuran kinerja unit;

",,,,,nasliyah.husna,,,,,
2259,1106,2025,29,,7,,,,,,,,,1,Tidak ada link,,Membuat rapat monitoring dan evaluasi terhadap pemanfaatan teknologi informasi dalam pengikuran kinerja,,,,,,nasliyah.husna,,,,,
2260,1106,2025,31,,2,,,,,,,,,1,Tidak ada link,,pembentukan unit pendukung PPID 2025,"SK Unit Pendukung PPID 2025 tiap satker;

Daftar informasi publik satker yang dapat diakses (website satker, Sirup, PPID, dan lain-lain) sesuai Perka Nomor 1 Tahun 2021;

Screenshot media pengelolaan informasi publik satker.",,,,,nasliyah.husna,,,,,
2261,1106,2025,32,,7,,,,,,,,,1,Tidak ada link,,,,,,,,nasliyah.husna,,,,,
2262,1106,2025,35,,11,,,,,,,,,1,belum ada link bukti dukung,,,ABK Pegawai BPS,,,,,nova.misrina,,,,,
2263,1106,2025,36,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Roadmap SDM dan analisis kebutuhan SDM,,,,,nova.misrina,,,,,
2264,1106,2025,37,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Laporan monitoring evaluasi pegawai penempatan baru,,,,,nova.misrina,,,,,
2265,1106,2025,39,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,"Rapat Penempatan Pegawai dan Mutasi, SK Mutasi Internal",,,,,nova.misrina,,,,,
2266,1106,2025,40,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Analisis kesenjangan kompetensi seluruh pegawai,,,,,nova.misrina,,,,,
2267,1106,2025,41,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Laporan monitoring evaluasi mutasi pegawai,,,,,nova.misrina,,,,,
2268,1106,2025,43,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Dokumen Analisa kebutuhan diklat-bimtek- pengembangan pegawai (Training Need Analysis),,,,,nova.misrina,,,,,
2269,1106,2025,44,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Daftar Pengembangan Kompetensi yang dibutuhkan dalam meningkatkan kinerja Pegawai,,,,,nova.misrina,,,,,
2270,1106,2025,45,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,Laporan Analisis Kesenjangan Kompetensi Jabatan Pegawai.,,,,,nova.misrina,,,,,
2271,1106,2025,46,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,"Dokumen rekap data pegawai yang mengikuti pelatihan/diklat/pengembangan 
kompetensi lainnya beserta dengan dokumentasinya (berupa 
undangan, sertfikat, surat tugas, dsb) ",,,,,nova.misrina,,,,,
2272,1106,2025,47,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2273,1106,2025,48,,11,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2274,1106,2025,50,,,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2275,1106,2025,51,,,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2276,1106,2025,52,,,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2277,1106,2025,53,,"3,4",,,,,,,,,1,Belum ada link Bukti dukung,,Melakukan penilaian kinerja individu dan memberikan reward kepada pegawai terbaik di triwulan I tahun 2025,Laporan penilaian kinerja,,,,,nova.misrina,,,,,
2278,1106,2025,55,,"7,12",,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2279,1106,2025,57,,"7,12",,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,nova.misrina,,,,,
2280,1106,2025,60,,"1,7","1,7",https://drive.google.com/drive/folders/1pBjxh8ywMoMkK2IzTHvxg5MZ2oZ2_xi2?usp=sharing`,,,,,,,3,Sudah sesuai,,"Rapat Perjanjian Kinerja (PK) 2025
","(i) Undangan, notula, daftar hadir, foto rapat perencanaan kegiatan dan anggaran                 (ii) Dokumen perencanaan kegiatan dan anggaran yang memuat Perjanjian Kinerja (PK) 2025                      (iii) Dokumen daftar link PK 2025 yang diupload di PPID                             (iv) Dokumen perencanaan kegiatan dan anggaran yang memuat Petunjuk Operasional Kegiatan (POK)",,,,,ferfi.hamdina,,,,,
2281,1106,2025,61,,"1,7","1,7",https://drive.google.com/drive/folders/1cUQLjIbPjKwGjqzZBBXRkytcZSVG8e9U?usp=sharing,,,,,,,3,Untuk Matriks Peran Hasil (MPH) mohon diupload file pdf yang sudah bertanda tangan pimpinan ,,"Rapat Perencanaan Kegiatan dan Anggaran
","(i) Undangan, notula disertai kertas kerja dasar hitung dalam penentuan target kinerja, daftar hadir, dan foto rapat penyusunan penetapan kinerja                            (ii) Dokumen PK 2025 yang ditandatangani oleh pimpinan                       (iii) Dokumen daftar link PK 2025 yang diupload di PPID                             (iv) Seluruh dokumen Matriks Peran Hasil (MPH) dari aplikasi Kipapp yang ditandatangani oleh pimpinan",,,,,ferfi.hamdina,,,,,
2282,1106,2025,62,,"4,7,10","4,7,10",https://drive.google.com/drive/folders/16A2t50gpwTmzmq0I4ZAbYYdUGSMEgr8L?usp=sharing,,,,,,,3,sudah sesuai,,"Rapat Monitoring Capaian Kinerja (FRA Triwulanan)
","(i) Undangan, notula (disertai kendala, solusi, tindak lanjut, PIC tindak lanjut, dan batas waktu tindak lanjut), daftar hadir, foto rapat monitoring capaian kinerja (FRA triwulanan), sesuai monev di Sinergi",,,,,ferfi.hamdina,,,,,
2283,1106,2025,64,,7,7,https://drive.google.com/drive/folders/1eQzLy_V0HMjqhaVcIr16KRvhajmf7i2y?usp=sharing,,,,,,,3,sudah sesuai,,Penyusunan Ranwal Renstra 2025-2029 Dilaksanakan Melalui Rapat Bersama Pimpinan,"(i) Dokumen PK 2025 yang ditandatangani oleh pimpinan, (ii) Ranwal Renstra 2025-2029, (iii) Dokumen Perencanaan Anggaran",,,,,ferfi.hamdina,,,,,
2284,1106,2025,65,,1,1,https://drive.google.com/drive/folders/1rqYpqYkljMY5Jgz7ntxoOtyQw1GqI00w?usp=sharing,,,,,,,3,Untuk Matriks Peran Hasil (MPH) mohon diupload file pdf yang sudah bertanda tangan pimpinan ,,"Rapat Penetapan Perjanjian Kinerja (PK) 2024",(i) Dokumen PK 2025 yang ditandatangani oleh pimpinan                        (ii) Dokumen daftar link PK 2024 yang diupload di PPID                              (iii) Seluruh dokumen MPH dari aplikasi Kipapp yang ditandatangani oleh pimpinan,,,,,ferfi.hamdina,,,,,
2285,1106,2025,66,,1,"1,10",https://drive.google.com/drive/folders/1civExhhicQPbwu794HObgIg0uIpBGKH1?usp=sharing,,,,,,,3,"1. mohon realisasi oktober d hapus
2. Tambahkan Perka IKU BPS 2025-2029
",,"Rapat IKU dan Reviu IKU

",(ii) Surat terkait penyusunan Perjanjian Kinerja 2025,,,,,ferfi.hamdina,,,,,
2286,1106,2025,67,,3,3,https://drive.google.com/drive/folders/1PGJ9zmbL0xZQZG48xPa8gr-3I8cEmglB?usp=sharing,,,,,,,3,sudah sesuai,,"Monitoring dan Evaluasi Kinerja 2025",(i) Dokumen Laporan Kinerja 2025 yang ditandatangani oleh pimpinan                        (ii) Dokumen daftar link Laporan Kinerja 2025 yang diupload di PPID,,,,,ferfi.hamdina,,,,,
2287,1106,2025,68,,3,3,https://drive.google.com/drive/folders/1ehe1sy8qrHjwMMmriyFI1Z7u1Nk_L2dM?usp=sharing,,,,,,,3,Sudah sesuai,,"Rapat Penyusunan Laporan Kinerja 2025",(i) Dokumen Laporan Kinerja 2025 yang ditandatangani oleh pimpinan secara tepat waktu                             (ii) Dokumen daftar link Laporan Kinerja 2025 yang diupload di PPID  (iii) Screenshot bukti unggah Laporan Kinerja 2025 secara tepat waktu.,,,,,ferfi.hamdina,,,,,
2288,1106,2025,69,,1,1,https://drive.google.com/drive/folders/1D7CUDzoEvDhlEO6OZyhFZI8HbiQPM3r7?usp=sharing,,,,,,,3,Sudah sesuai,,"Upload Laporan Kinerja 2024 di PPID",(i) Dokumen Laporan Kinerja 2024 yang ditandatangani oleh pimpinan                        (ii) Dokumen daftar link Laporan Kinerja 2024 yang diupload di PPID.,,,,,ferfi.hamdina,,,,,
2289,1106,2025,70,,1,1,https://drive.google.com/drive/folders/1cAK_yqgpls60-9iYbHhygBAUqTjO-nW7?usp=sharing,,,,,,,3,Sudah sesuai,,"Pembentukan SK Tim SAKIP",(i) Peraturan Kepala Badan Pusat Statistik Nomor 9 Tahun 2015 tentang Pedoman Penyusunan Sistem Akuntabilitas Kinerja Instansi Pemerintah di Lingkungan Badan Pusat Statistik                          (ii) SK Tim SAKIP Tahun 2025                                (iii) SOP Pengumpulan Data Kinerja sesuai dengan kondisi masing-masing satuan kerja yang ditandatangani oleh pimpinan (mengacu pada surat Sekretaris Utama terkait Pelaporan Capaian Kinerja Triwulanan Tahun 2025),,,,,ferfi.hamdina,,,,,
2290,1106,2025,71,,3,2,https://drive.google.com/drive/folders/1pGozr7mZLxhPCL6a9YGhNWBdPByFnzl2?usp=sharing,,,,,,,3,Sudah sesuai,,"Penyusunan Sistem Akuntabilitas Kinerja Instansi Pemerintah (SAKIP)",(i) SK Tim SAKIP Tahun 2025                               (ii) Dokumen daftar data individu seluruh anggota Tim SAKIP yang memuat data kompetensi dan sertifikat pembinaan terkait akuntabilitas kinerja (akumulasi kompetensi hingga tahun 2025),,,,,ferfi.hamdina,,,,,
2291,1106,2025,74,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2292,1106,2025,75,,2,,,,,,,,,1,Belum ada link Bukti dukung,,pembentukan unit pengendalian gratifikasi,SK terkait unit pengendalian gratifikasi,,,,,dewirahayu,,,,,
2293,1106,2025,77,,2,,,,,,,,,1,Belum ada link Bukti dukung,,Pembentukan Unit SPIP,SK Terkait SPIP,,,,,dewirahayu,,,,,
2294,1106,2025,78,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2295,1106,2025,79,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2296,1106,2025,80,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2297,1106,2025,82,,2,,,,,,,,,1,Belum ada link Bukti dukung,,Rapat penunjukan/pembentukan tim Pengelola Pengaduan Masyarakat dan Penyusunan kebijakan pengaduan,"SK petugas Pengelola Pengaduan Masyarakat;

Dokumen kebijakan pengaduan;

Dokumentasi media/sarana pengaduan masyarakat yang dilengkapi dengan narasi;

Dokumentasi spanduk/banner/flyer informasi sarana penyampaian pengaduan yang dilengkapi dengan narasi; dan

Laporan pengelolaan pengaduan
- Dokumen kebijakan pengaduan",,,,,dewirahayu,,,,,
2298,1106,2025,83,,"1,2,3,4,5",,,,,,,,,1,Belum ada link Bukti dukung,,Rapat evaluasi dan monitoring pengelolaan pengaduan,"Laporan pengelolaan pengaduan dengan outline:

Rekapitulasi jumlah aduan per bulan (jenis aduan);

Tindak lanjut aduan;

Kendala dan solusi dalam penanganan aduan.",,,,,dewirahayu,,,,,
2299,1106,2025,84,,"1,2,3,4,5",,,,,,,,,1,Belum ada link Bukti dukung,,Rapat evaluasi dan monitoring pengelolaan pengaduan,"Laporan pengelolaan pengaduan dengan outline:

  Rekapitulasi jumlah aduan per bulan (jenis aduan)

Tindak lanjut aduan",,,,,dewirahayu,,,,,
2300,1106,2025,85,,"7,12",,,,,,,,,1,Belum ada link Bukti dukung,,Rapat evaluasi dan monitoring pengelolaan pengaduan disertai tindak lanjut penanganan pengaduan (jika ada),"Kendala dan solusi dalam penanganan aduan

Hasil evaluasi atas tindak lanjut penanganan pengaduan masyarakat.


Dokumentasi pelaksanaan rapat evaluasi dan monitoring (undangan, daftar hadir, notula).",,,,,dewirahayu,,,,,
2301,1106,2025,87,,"1,2,3,4,5,6",,,,,,,,,1,Belum ada link Bukti dukung,,Pengelolaan WBS,"- Screenshot Aplikasi WBS
- Laporan pengelolaan WBS",,,,,dewirahayu,,,,,
2302,1106,2025,88,,"1,2,3,4,5,6",,,,,,,,,1,Belum ada link Bukti dukung,,Pengelolaan WBS,- Laporan pengelolaan WBS,,,,,dewirahayu,,,,,
2303,1106,2025,89,,7,,,,,,,,,1,Belum ada link Bukti dukung,,Rapat evaluasi penerapan WBS dan pembahasan tindak lanjut,- Laporan pengelolaan WBS,,,,,dewirahayu,,,,,
2304,1106,2025,91,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2305,1106,2025,92,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2306,1106,2025,93,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2307,1106,2025,94,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2308,1106,2025,95,,7,,,,,,,,,1,Belum ada link Bukti dukung,,,,,,,,dewirahayu,,,,,
2309,1106,2025,98,,5,,,,,,,,,1,,,Melakukan Pengumpulan / membuat SK Standar Pelayanan Publik,SK Standar Pelayanan Publik,,,,,nyimas.hasnita,,,,,
2310,1106,2025,99,,5,,,,,,,,,1,,,Menyampaikan isi maklumat melalui media sosial dan media lainnya,"- Dokumentasi Maklumat Pelayanan terpampang dengan jelas
- SK Maklumat Pelayanan",,,,,nyimas.hasnita,,,,,
2311,1106,2025,100,,5,,,,,,,,,1,,,"- Melakukan FGD dengan stakeholder internal dan eksternal 
- Evaluasi berkala standar pelayanan yang telah diperbaiki","- Laporan Evaluasi pelaksanaan standar pelayanan
- Laporan Evaluasi penerapan standar pelayanan",,,,,nyimas.hasnita,,,,,
2312,1106,2025,101,,5,,,,,,,,,1,,,"- Menyusun materi publikasi standar pelayanan dan maklumat pelayanan
- Menempatkan standar pelayanan dan maklumat di area strategis unit pelayanan","- Dokumen / Desain Publikasi Standar Pelayanan / Maklumat Pelayanan 
- Dokumentasi Penempatan fisik",,,,,nyimas.hasnita,,,,,
2313,1106,2025,103,,6,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2314,1106,2025,104,,5,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2315,1106,2025,105,,5,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2316,1106,2025,106,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2317,1106,2025,107,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2318,1106,2025,108,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2319,1106,2025,110,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2320,1106,2025,111,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2321,1106,2025,112,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2322,1106,2025,114,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2323,1106,2025,115,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2324,1106,2025,116,,,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2325,1106,2025,118,,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2326,1106,2025,119,,9,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2327,1106,2025,120,,12,,,,,,,,,1,,,,,,,,,nyimas.hasnita,,,,,
2328,1106,2025,124,,1,,,,,,,,,1,,,Sudah dilakukan pemilihan Agen Perubahan,SK Agen Perubahan,,,,,ita.meriati,,,,,
2329,1106,2025,127,,9,,,,,,,,,1,,,,,,,,,ita.meriati,,,,,
2330,1106,2025,131,,,,,,,,,,,1,,,,,,,,,ita.meriati,,,,,
2331,1106,2025,133,,,,,,,,,,,1,,,,,,,,,ita.meriati,,,,,
2332,1106,2025,136,,1,,,,,,,,,1,Tidak ada realisasi,,"Pemahaman :
1. Peraturan BPS Nomor 7 Tahun 2020  
2. Peraturan BPS nomor 5 tahun 2023
3. SE Menpanrb nomor 393 tahun 2019
4. SE Menpanrb no 15 tahun 2023","Peraturan BPS Nomor 7 Tahun 2020 Tentang Organisasi dan Tata Kerja BPS (BPS Pusat) serta Peraturan BPS Nomor 5 Tahun 2023 Tentang Organisasi dan Tata Kerja BPS Provinsi dan BPS Kabupaten/Kota (BPS Daerah);

Surat perintah penyederhanaan organisasi di Surat Edaran (SE) Menteri PANRB Nomor 393 Tahun 2019 tentang langkah Strategis dan Konkret Penyederhanaan Birokrasi dan diperkuat oleh SE Menteri PANRB Nomor 15 tahun 2023 tentang Tata Cara Penilaian Penyederhanaan Birokrasi.",,,,,nasliyah.husna,,,,,
2333,1106,2025,138,,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,,,1,Tidak ada realisasi,,Implementasi SPBE telah terintegrasi dan mampu mendorong pelaksanaan pelayanan publik yang lebih cepat dan efisien,"(i) Daftar Layanan pada pelayanan publik yang mengimplementasikan SPBE
(ii) Narasi penjelasan SPBE",,,,,nasliyah.husna,,,,,
2334,1106,2025,139,,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,,,1,Tidak ada realisasi,,Implementasi SPBE telah terintegrasi dan mampu mendorong pelaksanaan pelayanan internal yang lebih cepat dan efisien,"(i) Daftar Layanan pada pelayanan internal yang mengimplementasikan SPBE
(ii) Narasi penjelasan SPBE",,,,,nasliyah.husna,,,,,
2335,1106,2025,141,,,,,,,,,,,1,Tidak ada target & realisasi,,,,,,,,nasliyah.husna,,,,,
2336,1106,2025,142,,,,,,,,,,,1,Tidak ada target & realisasi,,,,,,,,nasliyah.husna,,,,,
2337,1106,2025,143,,,,,,,,,,,1,Tidak ada target & realisasi,,,,,,,,nasliyah.husna,,,,,
2338,1106,2025,146,,12,,,,,,,,,1,,,,,,,,,nova.misrina,,,,,
2339,1106,2025,148,,12,,,,,,,,,1,,,,,,,,,nova.misrina,,,,,
2340,1106,2025,150,,1,,,,,,,,,1,,,Melakukan penerapan hukuman disiplin bagi pegawai yang melanggar,Laporan pengambilan hukuman disiplin,,,,,nova.misrina,,,,,
2341,1106,2025,156,,12,,https://drive.google.com/drive/folders/1KaIctqLtAwZm9gaSZX75qKak3_7gcmZ8?usp=drive_link,,,,,,,3,Belum ada link bukti dukung,,,LAKIN 2025 (disusun 2026),,,,,ferfi.hamdina,,,,,
2342,1106,2025,160,,12,,https://drive.google.com/drive/folders/1jB-qL3bezSTMAdarvJqYYxXJk9Lne7FA?usp=drive_link,,,,,,,3,Belum ada link bukti dukung,,,LAKIN 2025 (disusun 2026),,,,,ferfi.hamdina,,,,,
2343,1106,2025,162,,1,,https://drive.google.com/drive/folders/10TccAB7qe3uAFhcOsuAxGDC1Sd17BZvP?usp=drive_link,,,,,,,3,Belum ada link bukti dukung,,,PK 2025,,,,,ferfi.hamdina,,,,,
2344,1106,2025,165,,"1,2,3",,,,,,,,,1,tidak ada link ,,,- Laporan Pengaduan Bulanan,,,,,dewirahayu,,,,,
2345,1106,2025,167,,,,,,,,,,,1,tidak ada link ,,,,,,,,dewirahayu,,,,,
2346,1106,2025,172,,,,,,,,,,,1,tidak ada link ,,,,,,,,dewirahayu,,,,,
2347,1106,2025,179,,,,,,,,,,,1,tidak ada link ,,,,,,,,dewirahayu,,,,,
2348,1106,2025,188,,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,,,1,,,"- Menyederhanakan dokumen persyaratan
- Standarisasi hasil layanan
- Penyediaan kotak saran, kanal pengaduan online, dan layanan konsultasi langsung.
- Tindak lanjut pengaduan secara sistematis dan transparan.","- Daftar persyaratan yang dipublikasikan (website, brosur)
- Dokumen standar mutu produk layanan
- Sistem pengaduan aktif (website, hotline, email).
- Laporan bulanan pengaduan dan tindak lanjutnya.",,,,,nyimas.hasnita,,,,,
2349,1106,2025,189,,"1,2",,,,,,,,,1,,,"Mencatat inovasi, kebijakan internal, atau instruksi yang menyebabkan kemudahan layanan.","SK, surat edaran, atau notula perubahan layanan dan profil inovasi layanan",,,,,nyimas.hasnita,,,,,
2350,1106,2025,190,,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,,,1,,,Membuat rekap jumlah konsumen yang berkunjung ke PST,Membuat laporan jumlah kunjungan PST setiap bulan,,,,,nyimas.hasnita,,,,,
2351,1106,2025,191,,"1,2,3,4,5,6,7,8,9,10,11,12",,,,,,,,,1,,,Membuat rekap jumlah permintaan data dan konsultasi,Membuat laporan jumlah permintaan data dan konsultasi setiap bulan,,,,,nyimas.hasnita,,,,,
2352,1106,2025,193,,,,,,,,,,,1,,,"Menyiapkan berbagai media pengaduan, seperti: kotak saran, layanan hotline, email resmi, website, media sosial, dan aplikasi pengaduan.","- Daftar kanal pengaduan yang tersedia
- Bukti eksistensi kanal (foto, link dan nomor kontak)",,,,,nyimas.hasnita,,,,,
2353,1107,2025,5,,"1,3,10","1,3,10",https://drive.google.com/drive/folders/1cja6_30ojdS4jML2E2TUSOfptsxuqu8A?usp=sharing,,,,,,,2,,,"1. Rapat Pembentukan Tim Kerja Pembangunan ZI BPS Kabupaten Aceh Barat Tahun 2025
2. Pembinaan Tim Kerja Pembangunan ZI Tahun 2025
","- SK Tim Kerja Pembangunan ZI BPS Kabupaten Aceh Barat Tahun 2025
",,,,,ita.meriati,,,,,
